ℹ️ [19:11:56] ════════════════════════════════════════════════════════════
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
⏳ [19:12:08] ⏳ Tentativa 961/1000 (160 min decorridos)
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
⏳ [19:12:08] ⏳ Tentativa 973/1000 (162 min decorridos)
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
⏳ [19:12:08] ⏳ Tentativa 985/1000 (164 min decorridos)
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:08] Variáveis de ambiente não configuradas
❌ [19:12:09] Variáveis de ambiente não configuradas
❌ [19:12:09] Variáveis de ambiente não configuradas
❌ [19:12:09] Variáveis de ambiente não configuradas
❌ [19:12:09] Variáveis de ambiente não configuradas
❌ [19:12:09] Variáveis de ambiente não configuradas
❌ [19:12:09] Variáveis de ambiente não configuradas
⏳ [19:12:09] ⏳ Tentativa 997/1000 (166 min decorridos)
❌ [19:12:09] Variáveis de ambiente não configuradas
❌ [19:12:09] Variáveis de ambiente não configuradas
❌ [19:12:09] Variáveis de ambiente não configuradas
❌ [19:12:09] Variáveis de ambiente não configuradas
❌ [19:12:09] 
❌ Timeout: Supabase não ficou online no tempo limite
